frame_idx,blur,illumination,occlusion,gt_fault,gt_blur,gt_illumination,gt_occlusion
39,31.229556275325674,7.088639587916705,1.0,False,False,False,False
40,31.193456537373915,7.08706417212325,1.0,False,False,False,False
41,31.28072462770129,7.089782483008942,1.0,False,False,False,False
42,31.175270495920355,7.090179431991277,1.0,False,False,False,False
43,31.23804936577412,7.082231956894603,1.0,False,False,False,False
44,31.275060436727035,7.085958311569475,1.0,False,False,False,False
45,31.38263853660985,7.08677540272657,1.0,False,False,False,False
46,31.191752458897998,7.0884404032434984,1.0,False,False,False,False
47,31.235438150331298,7.085882723550165,1.0,False,False,False,False
48,31.408373416609574,7.088761704492534,1.0,False,False,False,False
49,31.206443774991033,7.0884398587270105,1.0,False,False,False,False
50,31.31184616071089,7.0880091466424435,1.0,False,False,False,False
51,31.175106170778,7.085783811755427,1.0,False,False,False,False
52,31.322673577853973,7.091139003271828,1.0,False,False,False,False
53,31.415516359077184,7.089529385853884,1.0,False,False,False,False
54,31.33615742897109,7.089185670268135,1.0,False,False,False,False
55,30.8756093091169,7.085923204513135,1.0,False,False,False,False
56,31.479809602466304,7.083447092509549,1.0,False,False,False,False
57,31.612756664269753,7.08605446759659,1.0,False,False,False,False
58,31.92305943033179,7.082056333662246,1.0,False,False,False,False
59,31.784544087608634,7.086576063906297,1.0,False,False,False,False
60,31.535610663492022,7.082776736501057,1.0,False,False,False,False
61,31.89989004604652,7.085569813588282,1.0,False,False,False,False
62,31.78032463045544,7.083635587843927,1.0,False,False,False,False
63,31.906432487015454,7.087467086661201,1.0,False,False,False,False
64,31.82451381429544,7.0876770200833885,1.0,False,False,False,False
65,31.22832724477499,7.083361879321467,1.0,False,False,False,False
66,31.52647690835718,7.0848530817292374,1.0,False,False,False,False
67,31.53025600676261,7.084271079489625,1.0,False,False,False,False
68,31.532109138935795,7.087745669871975,1.0,False,False,False,False
69,31.38349633665472,7.088598044683013,1.0,False,False,False,False
70,31.353269195750084,7.0863466618399364,0.995,False,False,False,False
71,31.286433840537235,7.085670314378347,1.0,False,False,False,False
72,31.33799269966366,7.082038138729871,1.0,False,False,False,False
73,31.261976433317383,7.083332118942007,1.0,False,False,False,False
74,31.247098223345418,7.085196015269462,1.0,False,False,False,False
75,31.06513050966939,7.083583787975521,1.0,False,False,False,False
76,31.348219845951494,7.082446717905752,1.0,False,False,False,False
77,31.61739915762035,7.083910441160974,1.0,False,False,False,False
78,31.391272810982816,7.084537990111903,1.0,False,False,False,False
79,31.861723963412153,7.088963153945475,1.0,False,False,False,False
80,31.701695631134456,7.0870654896410015,1.0,False,False,False,False
81,31.93500931847907,7.084438888134478,1.0,False,False,False,False
82,31.776727652338508,7.082147095391508,1.0,False,False,False,False
83,1.5405307969479696,7.141252735746427,0.89,True,True,False,False
84,1.5522574540309124,7.136165567044605,0.995,True,True,False,False
85,1.5433526288029489,7.14044729024906,0.995,True,True,False,False
86,1.5414331509420776,7.1397095528245895,1.0,True,True,False,False
87,1.5494554182105302,7.1345677175142965,0.995,True,True,False,False
88,1.5423513356112837,7.135669465748267,0.99,True,True,False,False
89,1.5461863526012902,7.134896187290879,0.995,True,True,False,False
90,1.5519329331484026,7.137597299021422,0.99,True,True,False,False
91,1.5438354853197316,7.133820238745258,0.995,True,True,False,False
92,1.5544935657874803,7.136719863700132,0.995,True,True,False,False
93,1.544900092596925,7.134450086885943,1.0,True,True,False,False
94,1.5501915436627909,7.1366155500654544,0.99,True,True,False,False
95,1.5431982868162575,7.1329273013527805,0.995,True,True,False,False
96,1.5415795849843401,7.133252929515409,0.985,True,True,False,False
97,1.546126993913345,7.134303263619139,0.995,True,True,False,False
98,1.5509118359964646,7.1298517044413625,0.99,True,True,False,False
99,1.5415795866759856,7.133761432634925,0.995,True,True,False,False
100,1.549534560371034,7.133915760585059,0.995,True,True,False,False
101,1.5473182584015195,7.133649240762809,0.995,True,True,False,False
102,1.5532508310392055,7.136313672587446,0.995,True,True,False,False
103,1.5443816348391193,7.135211223535091,0.995,True,True,False,False
104,1.5396640427851802,7.133980067314175,0.995,True,True,False,False
105,1.5409938573988287,7.1332920477943516,0.99,True,True,False,False
106,1.5428737569116353,7.135675740206427,0.995,True,True,False,False
107,1.5433090971561954,7.136290560653375,0.995,True,True,False,False
108,1.5483155867975682,7.1389066022373395,0.995,True,True,False,False
109,1.5528352932825593,7.132526688747342,0.995,True,True,False,False
110,1.5452958768920686,7.135507334001785,0.99,True,True,False,False
111,1.5480979236768235,7.135277187185336,0.99,True,True,False,False
112,1.5358250950517665,7.131673790028575,0.995,True,True,False,False
113,1.5404595624812816,7.132250353028812,0.99,True,True,False,False
114,1.5394068130012595,7.131165717500113,0.995,True,True,False,False
115,1.5485490879552044,7.131553216491746,0.99,True,True,False,False
116,1.5535080872629285,7.136883103357324,0.995,True,True,False,False
117,1.5467048162485302,7.134250759981992,0.99,True,True,False,False
118,1.5453512684035609,7.137122289924521,0.995,True,True,False,False
119,8.107348652473188,7.0460539937033095,0.83,True,True,False,True
120,24.078184363606248,7.067037243521586,0.6086956521739131,True,True,False,True
121,25.367840507343807,7.13303862077167,0.42857142857142855,True,True,False,True
122,5.837607635345704,7.203909576555441,0.0,True,True,False,True
123,4.639497052824011,7.206158229098227,0.45454545454545453,True,True,False,True
124,11.522293722775446,7.096271446202918,0.5555555555555556,True,True,False,True
125,11.855638912997476,7.0217064598528225,0.17647058823529413,True,True,False,True
126,7.548897377844217,7.0713460507630534,0.06666666666666667,True,True,False,True
127,37.224434402010374,6.978683492341458,0.3333333333333333,True,False,False,True
128,36.33631789405891,7.057010976612534,0.815,True,False,False,True
129,37.14270369720795,7.100408057809661,0.95,True,False,False,True
130,51.8680346778229,6.998419097683871,0.735,True,False,False,True
131,34.92337048127837,7.067305937147306,0.755,True,False,False,True
132,63.02399877139476,7.025080020902855,0.805,True,False,False,True
133,37.40834452800836,6.975138599096734,0.75,True,False,False,True
134,50.495712405580555,6.973136079385146,0.585,True,False,False,True
135,34.42947756281509,7.139005902995714,0.84,True,False,False,True
136,33.92747546929599,7.142537047965967,0.995,True,False,False,True
137,35.175411009921675,7.198690416291196,0.985,True,False,False,True
138,47.73171222479647,7.0352583551977395,0.77,True,False,False,True
139,60.8907750531312,7.0307619323453645,0.86,True,False,False,True
140,34.70879904387317,7.143598843519732,0.915,True,False,False,True
141,35.326177153875726,7.129547356117492,0.995,True,False,False,True
142,36.32250809628354,6.950602867250729,0.78,True,False,False,True
143,45.85516715054663,7.112929903560527,0.9,True,False,False,True
144,64.89212702437763,6.9888331359088784,0.89,True,False,False,True
145,48.82607351102478,7.095619825313558,0.9,True,False,False,True
146,46.43440440485402,7.043519557440259,0.895,True,False,False,True
147,41.60652584110549,7.106785057821929,0.675,True,False,False,True
148,43.452199501091506,7.0054519507287765,0.79,True,False,False,True
149,38.89074770618348,6.981412104555765,0.885,True,False,False,True
150,54.555732787675936,6.9765786833368635,0.64,True,False,False,True
151,47.94151669593117,6.916654734773118,0.61,True,False,False,True
152,30.891283672807663,6.925101507718493,0.545,True,False,False,True
153,37.90862528468975,6.929238673836698,0.825,True,False,False,True
154,48.79175911924714,7.012232790811417,0.805,True,False,False,True
155,37.732027549968926,6.99789743828224,0.84,True,False,False,True
156,34.354723604627914,6.9429552956031495,0.8,True,False,False,True
157,32.82077336641715,7.057063352569229,0.94,True,False,False,True
158,48.495597681899234,6.940830862945635,0.79,True,False,False,True
