frame_idx,timestamp_ns,blur,illumination,occlusion,blur_z,blur_fault,illumination_z,illumination_fault,occlusion_z,occlusion_fault,any_fault
95,1698345781108519979,370.10984584178357,6.6388061434409344,0.9,-0.6245963889890879,False,-1.03136432868072,False,0.6896143687479572,False,False
96,1698345781215023164,384.7415752996591,6.6603603496780455,0.805,-0.6255631268006797,False,-1.012196424997433,False,0.48382248236139125,False,False
97,1698345781308489760,385.5361126505038,6.69364322241605,0.81,-0.6253219626699817,False,-0.9743543325451023,False,0.3575261794812627,False,False
98,1698345781410262545,377.9531923173621,6.7160776456600875,0.83,-0.6339132336935599,False,-0.9314014177508059,False,0.34015083782705074,False,False
99,1698345781505797102,390.1231022984511,6.767680207777319,0.845,-0.6258679677906887,False,-0.8634659554587736,False,0.38126215144050946,False,False
100,1698345781605022167,396.6627499941208,6.777535245886138,0.905,-0.6126814250662979,False,-0.8086790347260628,False,0.6231362820555607,False,False
101,1698345781705147277,409.7981942983821,6.787355912837411,0.895,-0.5882762665559133,False,-0.7631213162800629,False,0.7569321383051578,False,False
102,1698345781808029501,395.0205975380085,6.76772530328484,0.83,-0.5882643128958073,False,-0.7456367911944193,False,0.6197350090037762,False,False
103,1698345781907195931,400.68444018348225,6.810505752588099,0.885,-0.5817128529624578,False,-0.7020032889665879,False,0.7190352119879703,False,False
104,1698345782038470087,419.2201589204107,6.8645909367808855,0.855,-0.5557136443344043,False,-0.6317695489511359,False,0.6819972485340916,False,False
105,1698345782107682280,418.04207810929694,6.882053101232894,0.895,-0.5388751632880484,False,-0.5697913615807089,False,0.7981348148401315,False,False
106,1698345782206072794,424.5369941083018,6.88776688983039,0.875,-0.5195850457673536,False,-0.5222135797552097,False,0.8083990408924819,False,False
107,1698345782306262753,405.67031822438355,6.883925762846757,0.895,-0.5278774848078327,False,-0.49172793471038867,False,0.8866160694910027,False,False
108,1698345782434299820,407.19247749264457,6.8949120154986545,0.875,-0.5319237342623455,False,-0.46232574685104716,False,0.870335919148091,False,False
109,1698345782514267737,424.9200133418851,6.912369842359336,0.91,-0.514276566662047,False,-0.4289328291213492,False,0.9832459370413374,False,False
110,1698345782620683173,436.64918778671733,6.959047052152938,0.91,-0.4883735486382217,False,-0.3713038232882639,False,1.06228294956661,False,False
111,1698345782709563805,438.9244772700986,7.007928360121644,0.93,-0.4676129326903202,False,-0.2950920833888297,False,1.188640928696178,False,False
112,1698345782806564350,448.85143982827867,7.035962294091829,0.935,-0.4416124864264274,False,-0.22117122726932464,False,1.2948495316773458,False,False
113,1698345782916150832,434.1664122947843,7.073788602249311,0.925,-0.4403768917503,False,-0.14166787844266718,False,1.3336795185832249,False,False
114,1698345783006423312,442.2459811877498,7.106140541944967,0.915,-0.4301781417362368,False,-0.06227413746939245,False,1.3253444742364004,False,False
115,1698345783114607794,417.3426420302824,7.131088838020219,0.915,-0.451808327362296,False,0.011609731104923962,False,1.319509943193624,False,False
116,1698345783217527376,422.1012482724465,7.127499070561023,0.915,-0.4614521293996836,False,0.06069409648480435,False,1.315425771463679,False,False
117,1698345783303258172,435.5539315865958,7.119195654179841,0.93,-0.45266172532038246,False,0.08895970917092319,False,1.365840904024127,False,False
118,1698345783403420841,473.13994973294666,7.134058491880114,0.935,-0.4030876054123903,False,0.1196526974317449,False,1.4188895144069087,False,False
119,1698345783504805683,483.0114104549745,7.152961534056434,0.885,-0.35698182426661074,False,0.15500974338940798,False,1.2784433657701648,False,False
120,1698345783504805683,481.4057992211959,7.159962040966779,0.79,-0.3265626423103189,False,0.18489698151067974,False,0.8427287275055272,False,False
121,1698345783714517552,474.81203839600494,7.163880666635781,0.845,-0.31288658513530043,False,0.2086937226612306,False,0.733066674215444,False,False
122,1698345783800619216,474.561896246323,7.184235318731215,0.875,-0.303602319099843,False,0.2402886562537364,False,0.7628513424551999,False,False
123,1698345783913380815,493.2762125998116,7.192939904518563,0.87,-0.2754838232539349,False,0.26879295009751863,False,0.76594259263256,False,False
124,1698345784003642599,506.343593358913,7.193055227009175,0.9,-0.24070492722583156,False,0.28883058493358305,False,0.8746545732995276,False,False
125,1698345784114000364,509.77393392865,7.177623308799511,0.85,-0.21239683651971322,False,0.291532251510811,False,0.7731727838617126,False,False
126,1698345784213555946,481.72428680809094,7.150812028793082,0.885,-0.2249852215803755,False,0.2737480217339366,False,0.8264416543885258,False,False
127,1698345784303584448,484.4215199824094,7.134622569366998,0.805,-0.23068114194996814,False,0.2494184631967324,False,0.5796015823097872,False,False
128,1698345784403870059,479.6665608894989,7.132044678022152,0.825,-0.24016140078018575,False,0.2304959925658332,False,0.4778456022165475,False,False
129,1698345784515715835,477.78981106462453,7.146988182653356,0.86,-0.2489656767038253,False,0.22821651974711454,False,0.5309225392845648,False,False
130,1698345784602346370,495.2560062634768,7.164450304678365,0.8,-0.2349510385646333,False,0.23943542699866718,False,0.3549801841465466,False,False
131,1698345784703207419,482.02667551263073,7.173806878336231,0.845,-0.24042383176275742,False,0.2541549622081997,False,0.391642693864158,False,False
132,1698345784802506375,475.2258109047003,7.189985429653381,0.73,-0.25211141157942213,False,0.2763312296575227,False,0.008872046085692298,False,False
133,1698345784914838092,496.0732629199877,7.214338717548824,0.8,-0.2362089261489457,False,0.3097262213760849,False,-0.010455161092664662,False,False
134,1698345785016059228,487.1026645086087,7.24587468596679,0.895,-0.23544037221016015,False,0.35624531372177554,False,0.3134181281014001,False,False
135,1698345785107958735,514.113763422209,7.257522322383147,0.92,-0.203698107373988,False,0.39735626965137744,False,0.628919518489593,False,False
136,1698345785107958735,504.7677301224869,7.2827803769637764,0.92,-0.19227542490650704,False,0.44466950426431934,False,0.8497704917613285,False,False
137,1698345785307144554,499.78765432515974,7.306120919329594,0.935,-0.19003272536544485,False,0.4949171720117261,False,1.0576402258229507,False,False
138,1698345785417114419,522.9651833039943,7.325686168202968,0.95,-0.16168724841511245,False,0.5444484524768444,False,1.2564230924374937,False,False
139,1698345785504693428,538.4027275248659,7.352599977124493,0.85,-0.12401136015510672,False,0.598870985792708,False,1.0404107472582895,False,False
140,1698345785603658760,559.4902620007088,7.376748153021463,0.85,-0.0732770944299249,False,0.6546878426478899,False,0.8892021056328456,False,False
141,1698345785716581594,567.8102415104922,7.405037530434942,0.75,-0.028151542941547706,False,0.7145197372217994,False,0.42819570468565,False,False
142,1698345785802936510,564.905451084036,7.411364621837883,0.76,8.061567828227276e-05,False,0.7610451849478095,False,0.14100725920355164,False,False
143,1698345785915542351,578.6253475872928,7.414259509012107,0.815,0.03569288733658494,False,0.7957374046737047,False,0.1353135408612446,False,False
144,1698345786002992845,588.7020232751707,7.420935644566973,0.9,0.07226244705608724,False,0.8249212252569861,False,0.4332142370596071,False,False
145,1698345786104824043,590.7194434616677,7.425740923365344,0.88,0.10019174150147582,False,0.848876242497708,False,0.5707126540365839,False,False
146,1698345786202386077,601.357254909651,7.433599475074885,0.845,0.13203146313161895,False,0.8714117347263645,False,0.5426554227871833,False,False
147,1698345786303821627,594.2812802821211,7.436384009505143,0.815,0.14614482584859365,False,0.8892300034958819,False,0.41646725536978574,False,False
148,1698345786414090319,612.365452653345,7.444417726473237,0.87,0.1769157224167518,False,0.9075983164182004,False,0.5234737316727701,False,False
149,1698345786502407363,601.0222021708439,7.446383362301801,0.91,0.18535118375432943,False,0.9218986128113549,False,0.7404424058086129,False,False
150,1698345786603708759,612.479681280216,7.424618836361988,0.9,0.20449213432466865,False,0.9159369728101925,False,0.8568044425227643,False,False
151,1698345786704082352,604.2388760820289,7.4027613723353385,0.91,0.20837069950210418,False,0.8957237749309989,False,0.9737739034036087,False,False
152,1698345786858019550,612.4930360894167,7.388797717092627,0.86,0.22062122334561565,False,0.8713273400205698,False,0.8780723501155079,False,False
153,1698345786902632449,639.2449767733134,7.365512888347175,0.835,0.26010147740004425,False,0.8371623173775296,False,0.7222911748614923,False,False
154,1698345787017291344,617.5656044753237,7.328108560160325,0.805,0.2626927971133558,False,0.7857977210186616,False,0.5066962466408641,False,False
155,1698345787117095075,621.7756818689915,7.305242578191392,0.89,0.2693703668508248,False,0.7330623551086647,False,0.6576660959244018,False,False
156,1698345787213695918,642.1496837798596,7.2995973813476045,0.84,0.29758150890578433,False,0.692004884206715,False,0.5857648145181867,False,False
157,1698345787300654441,608.0635461700906,7.28619666126358,0.88,0.27795167006559357,False,0.6534305668563035,False,0.6774980582575899,False,False
158,1698345787402459599,618.3164703368232,7.293046288078093,0.935,0.276055361566846,False,0.6314551276494177,False,0.9370495223703347,False,False
159,1698345787516054899,597.9177606037616,7.3028281126162495,0.88,0.25116255893719397,False,0.6232506897218609,False,0.9233973537540928,False,False
160,1698345787602879326,649.0219529075677,7.296279731339724,0.89,0.29277515723600955,False,0.6127020685817618,False,0.9493568709036622,False,False
161,1698345787716300219,610.6570558001908,7.289448208645612,0.795,0.2775833475777469,False,0.6003047365125531,False,0.6301261986894445,False,False
162,1698345787824376864,655.2971236647226,7.28069771093565,0.865,0.3185190317814481,False,0.5852050713759004,False,0.6552769744060624,False,False
163,1698345787917021784,649.4228174255348,7.284889268744284,0.87,0.3403877825842296,False,0.5777112708710062,False,0.6906405349981639,False,False
164,1698345788015519226,670.8587751056497,7.276676541144118,0.87,0.3804595641915704,False,0.5664387191918728,False,0.715395027412635,False,False
165,1698345788115001800,684.8729766023323,7.280168733286709,0.84,0.42469956457119573,False,0.5611106702161727,False,0.62617506655995,False,False
166,1698345788216284624,707.151919967872,7.285605912676084,0.82,0.4814050708906438,False,0.5613710975659919,False,0.4926890236011935,False,False
167,1698345788303944667,700.9490989512091,7.2879501618802,0.895,0.5139331840649044,False,0.563273718616259,False,0.6656190573871014,False,False
168,1698345788303944667,682.4467066057432,7.2625686159755,0.89,0.5153281765620161,False,0.5459793640640973,False,0.768912063446768,False,False
169,1698345788515867991,684.3473597695329,7.216632016141585,0.825,0.5185003801237573,False,0.5001628473767163,False,0.6103629390124347,False,False
170,1698345788618092814,653.4717845773893,7.181614876079231,0.81,0.4850522515143452,False,0.44239403772050595,False,0.4461044991369936,False,False
171,1698345788713223259,667.7451466470151,7.171274188766036,0.755,0.4781277071642976,False,0.39436738127735305,False,0.13578539772902426,False,False
172,1698345788818962778,650.55236454406,7.179358198838489,0.775,0.45341875232709394,False,0.36668115403016416,False,-0.010405902894678257,False,False
173,1698345788902294370,664.4769574320751,7.207931173802461,0.76,0.45220871782883426,False,0.3682690071448341,False,-0.16601386610267788,False,False
174,1698345789016390093,629.5021440438204,7.226317308785526,0.725,0.41095742241196703,False,0.38287312734117845,False,-0.399245563481561,False,False
175,1698345789116239218,642.9996152690846,7.227021477010952,0.78,0.39767432187089746,False,0.39361276371688525,False,-0.36716955815161817,False,False
176,1698345789203068762,654.2425320576297,7.24040666575692,0.67,0.40136440834790754,False,0.41095319926209256,False,-0.7353927414109824,False,False
177,1698345789301782104,638.0933289947052,7.235786830767542,0.725,0.38529127838054006,False,0.4197012488254989,False,-0.7978107761973741,False,False
178,1698345789402173278,665.7609221819743,7.246838236245118,0.81,0.406002772323637,False,0.4339349320996464,False,-0.5396171015098717,False,False
179,1698345789517448504,669.2960790246725,7.24910296294126,0.755,0.42458476942507384,False,0.4455604748867319,False,-0.5542197227237831,False,False
180,1698345789602353053,657.3191405445931,7.256464380305997,0.87,0.4237559399961416,False,0.4591005140983449,False,-0.15600715299272735,False,False
181,1698345789702360449,703.3258916067416,7.243894337206572,0.86,0.4763245562012664,False,0.45935404422865395,False,0.08722561063807292,False,False
182,1698345789826059221,728.2151848027116,7.251268785048636,0.835,0.5418756717371084,False,0.46494323696644524,False,0.16869845722728583,False,False
183,1698345789904432621,726.7541611534785,7.2642881315795576,0.81,0.5860736209947025,False,0.4784098894941133,False,0.13693936188738995,False,False
184,1698345789904432621,737.7015936602016,7.280880932729966,0.84,0.6296590873406689,False,0.5000131353568056,False,0.22125610069227725,False,False
185,1698345790131232239,730.3700474016885,7.285808386933695,0.835,0.6516992250226767,False,0.5187514084343109,False,0.26251980026523003,False,False
186,1698345790222012551,725.7232979535927,7.266537999875034,0.775,0.6617592148391842,False,0.5177266702135273,False,0.07830817888066449,False,False
187,1698345790313496915,719.6826235648747,7.242685545413719,0.715,0.6618227845828004,False,0.4995052844226647,False,-0.26373616717416076,False,False
188,1698345790415858010,722.8866549847827,7.231275268834416,0.725,0.6655687057155639,False,0.47837690905383157,False,-0.4676511742316001,False,False
189,1698345790501449886,793.9957239474702,7.236896388178005,0.825,0.7503388259700141,False,0.46771209184226736,False,-0.2552313273624232,False,False
190,1698345790616205179,818.5667046676116,7.236885221201959,0.75,0.8380632673284161,False,0.46023852493439454,False,-0.3729076984110381,False,False
191,1698345790702275877,831.0841186996839,7.25339396497292,0.86,0.9139309821590886,False,0.4671219318769609,False,-0.0646047711547454,False,False
192,1698345790803586073,743.3827141151992,7.262861913376197,0.81,0.865722292527806,False,0.4788883489718492,False,-0.02637289798003257,False,False
193,1698345790902679814,835.4754041678733,7.2823000232716435,0.725,0.9383652843862477,False,0.5013894533326574,False,-0.3014968857957102,False,False
194,1698345791004923855,858.4100554125017,7.3110586180323445,0.69,1.015710384108347,False,0.5382446552353098,False,-0.6183898003999702,False,False
195,1698345791125869267,807.7316060769388,7.314640063671353,0.66,1.0113062286895138,False,0.5666715322406374,False,-0.9467629461657658,False,False
196,1698345791216514931,781.5061806890192,7.277241074237429,0.645,0.9779266835788857,False,0.5591251834672226,False,-1.2298982009732304,False,False
197,1698345791302703457,790.9399053327269,7.253173965362771,0.755,0.9654592093869012,False,0.536181146640275,False,-1.0374164923481342,False,False
198,1698345791432964635,820.9274780558468,7.283742120001833,0.8,0.9913747933991232,False,0.5425526910807011,False,-0.742857137996343,False,False
199,1698345791502658852,829.7366557896723,7.350157363371153,0.695,1.0196924085950756,False,0.5957514463110206,False,-0.9095839593499426,False,False
200,1698345791502658852,850.577113030198,7.391293600623442,0.725,1.0635904498972184,False,0.6631783083950753,False,-0.9197446287546472,False,False
201,1698345791703268968,783.9203663363048,7.444199705892045,0.825,1.0173146000322117,False,0.7492021359438363,False,-0.5716967455285561,False,False
202,1698345791803001151,858.5173606643851,7.464190502594805,0.84,1.071098868281067,False,0.8240890155691372,False,-0.2747891744988842,False,False
203,1698345791905732758,777.1025336699264,7.479342110036001,0.78,1.0146942661586842,False,0.8876288036998997,False,-0.28005008586374464,False,False
204,1698345792021354218,782.3001851383661,7.47847197262182,0.75,0.9812155747774806,False,0.9314681070444019,False,-0.39028082936196284,False,False
205,1698345792106343588,747.6138531305508,7.511352678193573,0.82,0.9177094845073049,False,0.9862850498064033,False,-0.21883010354414642,False,False
206,1698345792218775118,773.8274697505394,7.535068966854354,0.785,0.9035382156854176,False,1.0420610538154922,False,-0.22312071860495963,False,False
207,1698345792316206072,760.4688654660013,7.541842353140332,0.76,0.8781859457763097,False,1.086074890623136,False,-0.3149142370998746,False,False
208,1698345792417225425,764.1896972656122,7.544057895446934,0.745,0.8647378071477464,False,1.1185104470321345,False,-0.43244375281772235,False,False
209,1698345792504161120,788.6052777007396,7.547454307652552,0.865,0.8835299428056306,False,1.1437077858309108,False,-0.08852199164895383,False,False
